,ACCT_ID_M,CUST_ID,STREAMING_SERVICE,ACCT_TYPE,SERVICE_TYPE,CONT_TENURE_MTHS,CUSTOMER_AGE,NUM_CUSTOMER_BILLABLE_ACCOUNTS,CONSUME_SPORTS_SUBSIDISED,TOTAL_DISCOUNT_PERCENT
1173018,5592721,9520634,STAN,INDIVIDUAL,SPORTS,95,75.0,2,1,0
1499627,12340601,2833769,NETFLIX,INDIVIDUAL,SPORTS,111,78.0,1,0,4
1120525,22576897,3052190,NETFLIX,INDIVIDUAL,ENTERTAINMENT,21,78.0,3,0,16
327689,22581951,164589206,STAN,INDIVIDUAL,ENTERTAINMENT,23,41.0,2,0,35
828408,25096473,173345150,STAN,INDIVIDUAL,SPORTS,3,24.0,1,0,0
1077469,14208493,6908120,STAN,INDIVIDUAL,SPORTS,146,49.0,1,0,0
1634798,24197093,6288050,NETFLIX,INDIVIDUAL,SPORTS,11,70.0,1,1,0
1502173,6453917,13055912,STAN,INDIVIDUAL,ENTERTAINMENT,112,71.0,2,0,22
1619389,11331025,16832432,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,82.0,2,0,17
165292,24599233,125947955,NETFLIX,INDIVIDUAL,SPORTS,7,43.0,3,0,0
514729,23846401,167444843,NETFLIX,INDIVIDUAL,SPORTS,12,32.0,1,0,0
1145018,6860843,8432372,NETFLIX,INDIVIDUAL,SPORTS,111,,1,1,12
1953661,21362017,8608121,DISNEY,INDIVIDUAL,SPORTS,34,43.0,1,0,0
411648,16373075,18632915,STAN,INDIVIDUAL,SPORTS,118,55.0,2,0,38
2075312,24403411,168843698,DISNEY,INDIVIDUAL,SPORTS,9,32.0,1,0,0
1532910,8316241,6436862,NETFLIX,INDIVIDUAL,SPORTS,113,57.0,2,0,0
1593293,17913501,8352407,NETFLIX,INDIVIDUAL,ENTERTAINMENT,63,59.0,2,0,18
1701693,3901147,15381320,NETFLIX,INDIVIDUAL,ENTERTAINMENT,110,79.0,2,0,16
1222137,16360211,5567909,STAN,INDIVIDUAL,SPORTS,125,56.0,2,0,30
1323489,18152707,23622362,NETFLIX,INDIVIDUAL,ENTERTAINMENT,16,67.0,3,0,17
781219,5796673,12413669,NETFLIX,INDIVIDUAL,SPORTS,87,38.0,1,0,18
1812957,5641169,16089665,STAN,INDIVIDUAL,SPORTS,146,85.0,1,1,25
2029440,2830245,17390735,STAN,INDIVIDUAL,ENTERTAINMENT,100,81.0,2,0,11
1786665,21285567,161043710,STAN,INDIVIDUAL,SPORTS,35,40.0,2,0,0
828850,24804239,170422448,NETFLIX,INDIVIDUAL,SPORTS,6,41.0,2,0,0
410773,20106703,125316059,STAN,FAMILY ACCT,SPORTS,56,,1,0,32
921894,23784065,167313758,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,13,55.0,1,0,0
1758161,10857267,433127,NETFLIX,INDIVIDUAL,SPORTS,93,70.0,1,0,16
543696,7873813,18460580,NETFLIX,INDIVIDUAL,SPORTS,112,,1,0,0
935449,23034759,165787241,NETFLIX,INDIVIDUAL,SPORTS,19,,1,0,18
2077673,25007549,173102522,NETFLIX,INDIVIDUAL,SPORTS,4,50.0,1,1,0
2084606,13918241,16561811,STAN,INDIVIDUAL,SPORTS,146,30.0,1,0,0
2276531,24419757,163656845,NETFLIX,INDIVIDUAL,SPORTS,9,28.0,1,0,0
1313974,8094373,19680554,STAN,INDIVIDUAL,SPORTS,116,60.0,2,0,29
931015,20727821,124421741,NETFLIX,INDIVIDUAL,ENTERTAINMENT,40,29.0,2,0,8
2033124,17310621,20400308,NETFLIX,INDIVIDUAL,ENTERTAINMENT,67,33.0,2,0,17
524556,4230703,18205298,AMAZON PRIME,INDIVIDUAL,SPORTS,146,75.0,2,0,0
2283921,17286197,20379125,NETFLIX,INDIVIDUAL,ENTERTAINMENT,67,51.0,2,0,19
1828398,9454263,181682,STAN,INDIVIDUAL,ENTERTAINMENT,147,65.0,2,0,32
2235997,18838625,14030339,NETFLIX,INDIVIDUAL,ENTERTAINMENT,54,80.0,2,0,8
836893,10216451,8412512,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,68.0,2,0,4
493449,13512743,19642409,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,147,44.0,1,0,11
526756,4290107,14642192,STAN,INDIVIDUAL,SPORTS,104,72.0,2,1,0
1831818,22208961,150513530,NETFLIX,INDIVIDUAL,ENTERTAINMENT,27,29.0,2,0,8
2051686,1382287,1174742,STAN,INDIVIDUAL,SPORTS,117,42.0,2,0,43
645788,22875023,165371018,NETFLIX,INDIVIDUAL,SPORTS,21,69.0,2,0,0
1848876,23064321,215399,STAN,INDIVIDUAL,ENTERTAINMENT,18,57.0,2,0,11
2303593,15753871,3492188,NETFLIX,FAMILY ACCT,SPORTS,84,,1,0,0
69318,12292031,15970901,STAN,FAMILY ACCT,SPORTS,147,56.0,2,0,0
1371059,2374887,1175492,NETFLIX,INDIVIDUAL,SPORTS,78,71.0,1,0,17
1774465,13709381,5517506,NETFLIX,INDIVIDUAL,ENTERTAINMENT,108,61.0,2,0,8
314735,24111983,168035864,NETFLIX,INDIVIDUAL,SPORTS,11,42.0,2,0,0
2298975,18404631,23866079,STAN,INDIVIDUAL,ENTERTAINMENT,59,55.0,2,0,33
921123,24020251,19657748,STAN,FAMILY ACCT,SPORTS,12,,785,0,0
2262150,13026265,19405178,NETFLIX,FAMILY ACCT,SPORTS,80,,3,0,20
371753,22972005,20177000,NETFLIX,INDIVIDUAL,SPORTS,21,39.0,1,0,0
1967186,23961321,69767690,NETFLIX,INDIVIDUAL,SPORTS,13,35.0,2,0,0
654013,24561415,169389395,NETFLIX,INDIVIDUAL,SPORTS,8,32.0,1,0,0
868124,21497273,13909448,NETFLIX,INDIVIDUAL,SPORTS,33,82.0,1,0,0
2335532,23742223,17197208,NETFLIX,INDIVIDUAL,SPORTS,13,67.0,2,1,26
1421321,6800393,8231759,NETFLIX,INDIVIDUAL,SPORTS,113,47.0,1,0,18
1000859,20885917,152466500,STAN,INDIVIDUAL,SPORTS,39,83.0,1,0,0
251145,11019929,2272673,STAN,INDIVIDUAL,SPORTS,98,63.0,2,0,27
1061164,7508161,14026484,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,145,59.0,2,0,0
60466,19448165,70011938,NETFLIX,INDIVIDUAL,ENTERTAINMENT,50,30.0,1,0,8
662699,25221389,173565812,STAN,INDIVIDUAL,SPORTS,3,33.0,2,0,0
870366,9001677,418121,STAN,INDIVIDUAL,ENTERTAINMENT,117,60.0,2,0,34
1918754,8741219,16489883,STAN,INDIVIDUAL,ENTERTAINMENT,104,48.0,2,0,32
17618,18966751,11551397,NETFLIX,INDIVIDUAL,ENTERTAINMENT,52,73.0,2,0,17
1164692,12952929,9454268,STAN,INDIVIDUAL,ENTERTAINMENT,94,43.0,2,0,13
541348,17250379,2475692,STAN,INDIVIDUAL,SPORTS,67,44.0,2,0,14
1229913,23072107,165858911,PARAMOUNT,INDIVIDUAL,SPORTS,18,46.0,2,1,0
1819618,24442935,10768697,NETFLIX,INDIVIDUAL,SPORTS,9,38.0,1,0,0
484404,14533661,12333833,NETFLIX,INDIVIDUAL,ENTERTAINMENT,110,77.0,2,0,18
2051636,13672753,15872294,NETFLIX,INDIVIDUAL,SPORTS,112,45.0,2,0,0
869518,16647759,19416197,STAN,INDIVIDUAL,ENTERTAINMENT,90,46.0,2,0,32
1715854,6666633,10088600,STAN,INDIVIDUAL,SPORTS,134,99.0,2,0,11
1773768,21386567,161280311,NETFLIX,INDIVIDUAL,SPORTS,34,36.0,2,0,0
198448,17982249,2018024,NETFLIX,INDIVIDUAL,SPORTS,62,58.0,2,1,22
1429242,19856961,9777266,STAN,INDIVIDUAL,ENTERTAINMENT,46,52.0,4,0,22
1097306,22609455,3792140,NETFLIX,INDIVIDUAL,SPORTS,23,87.0,2,0,0
2038392,24020655,4312646,NETFLIX,INDIVIDUAL,SPORTS,12,36.0,2,0,0
743349,6627021,4294745,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,67.0,2,0,26
1154258,16128809,19784915,NETFLIX,INDIVIDUAL,ENTERTAINMENT,70,64.0,2,0,11
2192452,12329407,6215519,NETFLIX,INDIVIDUAL,SPORTS,94,57.0,2,0,15
137579,11675375,8670419,STAN,INDIVIDUAL,SPORTS,146,65.0,2,1,34
2177031,20173161,125515085,STAN,INDIVIDUAL,ENTERTAINMENT,45,37.0,1,0,26
1839105,25444433,174129449,NETFLIX,INDIVIDUAL,ENTERTAINMENT,1,28.0,2,0,8
458979,23455399,166679072,DISNEY,INDIVIDUAL,SPORTS,16,39.0,1,1,0
557139,17400391,8567786,DISNEY,INDIVIDUAL,SPORTS,73,59.0,1,1,28
2113375,24401283,5074922,NETFLIX,INDIVIDUAL,ENTERTAINMENT,9,61.0,2,0,17
2053986,8155723,16014449,STAN,INDIVIDUAL,SPORTS,117,70.0,2,0,38
202230,24697245,170125517,NETFLIX,INDIVIDUAL,SPORTS,6,21.0,1,0,0
1825473,19847131,1531130,STAN,INDIVIDUAL,ENTERTAINMENT,45,33.0,2,0,22
715844,25322935,173723354,NETFLIX,INDIVIDUAL,ENTERTAINMENT,6,66.0,1,0,0
1103465,24135099,2251583,NETFLIX,INDIVIDUAL,ENTERTAINMENT,11,50.0,2,0,18
2173102,7341089,19584998,NETFLIX,INDIVIDUAL,SPORTS,112,57.0,2,0,12
1638178,15952155,8365919,DISNEY,INDIVIDUAL,SPORTS,98,60.0,1,1,6
82832,15919547,19430450,STAN,INDIVIDUAL,SPORTS,148,63.0,2,0,25
1216966,19364809,69499796,STAN,INDIVIDUAL,ENTERTAINMENT,51,64.0,4,0,11
232636,8336297,1246085,NETFLIX,INDIVIDUAL,SPORTS,112,76.0,1,0,0
1291967,20975183,155400545,STAN,INDIVIDUAL,ENTERTAINMENT,38,51.0,1,0,0
28736,4735419,2461484,NETFLIX,INDIVIDUAL,SPORTS,83,45.0,2,1,18
2282607,4164665,17485244,NETFLIX,INDIVIDUAL,ENTERTAINMENT,97,32.0,2,0,8
1810523,14703733,2267009,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,64.0,3,0,22
734494,25098217,3596480,STAN,INDIVIDUAL,SPORTS,2,57.0,2,0,0
606816,25183907,14017514,NETFLIX,INDIVIDUAL,SPORTS,6,36.0,3,0,0
1588261,18438623,23894051,NETFLIX,INDIVIDUAL,SPORTS,59,70.0,1,1,0
879028,9800043,3726416,STAN,INDIVIDUAL,SPORTS,146,73.0,2,0,11
298222,24587225,7665692,NETFLIX,INDIVIDUAL,SPORTS,8,62.0,2,0,0
396286,18594033,5738144,STAN,INDIVIDUAL,SPORTS,57,63.0,3,1,0
403388,25029799,173128844,NETFLIX,INDIVIDUAL,SPORTS,4,21.0,1,0,0
2180175,17056963,161235560,NETFLIX,INDIVIDUAL,ENTERTAINMENT,68,73.0,2,0,20
1322901,24359091,168800624,NETFLIX,INDIVIDUAL,SPORTS,10,36.0,1,0,0
1126882,9581175,4600013,NETFLIX,INDIVIDUAL,ENTERTAINMENT,83,38.0,2,0,8
1236096,5153813,7561493,STAN,INDIVIDUAL,SPORTS,78,48.0,2,0,34
671788,14858761,17806907,STAN,INDIVIDUAL,SPORTS,73,47.0,1,1,0
784781,12336059,7124759,NETFLIX,INDIVIDUAL,SPORTS,113,74.0,1,0,0
598784,13771509,1739867,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,45.0,2,0,4
1732615,1115985,4075412,NETFLIX,INDIVIDUAL,SPORTS,112,46.0,1,0,0
2262856,20683029,151212722,STAN,INDIVIDUAL,ENTERTAINMENT,41,31.0,2,0,28
1459959,22125229,163360190,NETFLIX,INDIVIDUAL,SPORTS,32,27.0,2,0,0
972745,23895635,1420763,STAN,INDIVIDUAL,SPORTS,13,44.0,2,0,14
1693329,16950473,20066162,DISNEY,INDIVIDUAL,SPORTS,70,54.0,1,0,16
23921,21761757,13622105,STAN,FAMILY ACCT,ENTERTAINMENT,30,,2,0,23
954026,24681785,164217947,NETFLIX,INDIVIDUAL,ENTERTAINMENT,7,36.0,3,0,0
861604,11301665,8897975,NETFLIX,INDIVIDUAL,SPORTS,112,44.0,1,1,32
78359,24873637,170778788,NETFLIX,INDIVIDUAL,SPORTS,5,19.0,2,0,0
1951089,7940557,14653820,AMAZON PRIME,INDIVIDUAL,SPORTS,148,70.0,2,0,0
325203,19713653,708602,NETFLIX,INDIVIDUAL,SPORTS,49,48.0,1,0,0
2257654,24511053,7711523,NETFLIX,INDIVIDUAL,SPORTS,8,43.0,3,0,0
218084,12408555,16796624,NETFLIX,INDIVIDUAL,SPORTS,110,75.0,2,0,32
1651614,25389785,164658044,STAN,INDIVIDUAL,ENTERTAINMENT,1,,340,0,0
1320505,23299121,69109133,NETFLIX,INDIVIDUAL,SPORTS,17,28.0,1,0,0
1492210,9344591,3119123,NETFLIX,INDIVIDUAL,SPORTS,111,65.0,1,0,0
645861,24834851,69366272,NETFLIX,INDIVIDUAL,SPORTS,5,44.0,4,0,0
552958,25490441,174231293,NETFLIX,INDIVIDUAL,SPORTS,0,,2,0,0
155646,17340049,17422754,NETFLIX,INDIVIDUAL,SPORTS,67,48.0,2,0,20
845940,23692613,11091317,NETFLIX,INDIVIDUAL,SPORTS,15,67.0,2,0,25
2019765,25370879,173883863,STAN,INDIVIDUAL,SPORTS,0,31.0,1,0,0
2103964,22533321,164446337,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,24,26.0,2,0,7
741262,4580705,11206001,STAN,INDIVIDUAL,ENTERTAINMENT,75,50.0,1,0,32
330284,25089005,163214855,NETFLIX,INDIVIDUAL,SPORTS,3,34.0,3,1,0
79766,13190025,18981734,NETFLIX,INDIVIDUAL,SPORTS,111,51.0,1,0,0
873994,15137451,6453692,STAN,INDIVIDUAL,SPORTS,121,79.0,2,0,0
1405489,12894543,7754756,NETFLIX,INDIVIDUAL,SPORTS,145,52.0,1,0,0
1832188,11971395,9389159,NETFLIX,INDIVIDUAL,ENTERTAINMENT,112,90.0,2,0,4
1923234,18607965,69155279,STAN,INDIVIDUAL,SPORTS,57,69.0,2,0,0
21273,23773665,69223253,NETFLIX,INDIVIDUAL,SPORTS,12,44.0,2,0,25
189260,11859471,10939595,STAN,INDIVIDUAL,ENTERTAINMENT,148,92.0,1,0,0
948872,412213,1456022,STAN,INDIVIDUAL,ENTERTAINMENT,148,57.0,2,0,34
664773,25427671,164931929,STAN,INDIVIDUAL,SPORTS,1,38.0,3,0,0
1241661,5391343,17130668,NETFLIX,INDIVIDUAL,ENTERTAINMENT,111,76.0,2,0,17
516539,24951393,10022186,NETFLIX,INDIVIDUAL,ENTERTAINMENT,4,67.0,2,0,17
678220,15486175,17994275,NETFLIX,INDIVIDUAL,SPORTS,108,63.0,2,1,0
794900,21685507,162102527,STAN,INDIVIDUAL,SPORTS,31,22.0,2,0,0
2101696,15179563,14739149,STAN,FAMILY ACCT,SPORTS,146,,1,0,14
1123008,25454957,174176447,NETFLIX,INDIVIDUAL,SPORTS,2,58.0,1,0,0
1818101,23829263,167389685,STAN,FAMILY ACCT,SPORTS,14,,1,0,5
1378304,20474469,150518837,PARAMOUNT,INDIVIDUAL,ENTERTAINMENT,43,42.0,2,0,7
1784304,23152951,69163247,NETFLIX,INDIVIDUAL,SPORTS,18,39.0,1,0,0
2028090,14435141,12763181,NETFLIX,INDIVIDUAL,SPORTS,112,63.0,1,0,0
514943,24543621,9381386,DISNEY,INDIVIDUAL,SPORTS,10,56.0,1,1,0
1159967,23822675,7661519,NETFLIX,INDIVIDUAL,SPORTS,12,53.0,1,0,16
244701,18766855,22590425,NETFLIX,INDIVIDUAL,ENTERTAINMENT,56,25.0,2,0,8
442852,25584591,166216034,NETFLIX,INDIVIDUAL,SPORTS,0,24.0,3,0,0
82436,11571351,19615484,NETFLIX,INDIVIDUAL,SPORTS,112,93.0,1,0,12
2103048,12154247,18977066,NETFLIX,INDIVIDUAL,ENTERTAINMENT,109,65.0,2,0,16
1936518,19185841,15321632,STAN,INDIVIDUAL,SPORTS,52,76.0,2,0,38
385747,25075653,173289050,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,3,30.0,2,0,17
713079,12705963,3589064,NETFLIX,INDIVIDUAL,SPORTS,105,69.0,1,1,8
176660,17393127,20480735,NETFLIX,INDIVIDUAL,SPORTS,65,59.0,6,0,22
1957776,13503171,11647322,STAN,INDIVIDUAL,ENTERTAINMENT,111,37.0,2,0,34
1125831,17649165,20711693,NETFLIX,INDIVIDUAL,SPORTS,64,58.0,2,0,0
1359231,22949599,165531818,STAN,INDIVIDUAL,SPORTS,20,72.0,3,0,0
2129350,23267951,125279996,NETFLIX,INDIVIDUAL,SPORTS,18,38.0,3,0,0
877836,1452815,5879093,DISNEY,FAMILY ACCT,SPORTS,107,,1,1,17
2204627,23069611,69697997,NETFLIX,INDIVIDUAL,ENTERTAINMENT,19,29.0,2,0,0
379758,22016701,163063856,NETFLIX,INDIVIDUAL,ENTERTAINMENT,28,47.0,2,0,8
636699,1019139,16463051,NETFLIX,INDIVIDUAL,SPORTS,94,38.0,1,0,15
543167,25322291,173710820,DISNEY,INDIVIDUAL,SPORTS,2,,55,0,0
417140,7348487,4671407,NETFLIX,INDIVIDUAL,SPORTS,113,37.0,3,0,0
1250217,24398391,168851720,NETFLIX,INDIVIDUAL,SPORTS,10,65.0,1,1,0
249751,22361127,17726789,NETFLIX,INDIVIDUAL,SPORTS,25,40.0,1,0,17
1254802,25118841,1130093,NETFLIX,INDIVIDUAL,SPORTS,3,36.0,4,0,0
1689818,24843347,167024099,NETFLIX,INDIVIDUAL,SPORTS,6,62.0,2,0,0
1128760,17747589,5910434,STAN,INDIVIDUAL,ENTERTAINMENT,64,88.0,2,0,25
1531201,20254697,5943716,NETFLIX,INDIVIDUAL,ENTERTAINMENT,44,50.0,2,0,8
842884,4773757,18714878,NETFLIX,INDIVIDUAL,SPORTS,111,63.0,2,0,0
196098,10816371,4135784,NETFLIX,INDIVIDUAL,SPORTS,112,76.0,2,0,0
685166,3598373,15390245,NETFLIX,INDIVIDUAL,SPORTS,98,50.0,1,0,14
1184010,2154045,1291226,STAN,INDIVIDUAL,SPORTS,147,56.0,2,0,25
1639653,20426767,126221453,NETFLIX,INDIVIDUAL,SPORTS,45,55.0,2,0,0
761964,18834441,69384596,STAN,INDIVIDUAL,ENTERTAINMENT,55,45.0,2,0,3
714606,3411245,2229935,STAN,INDIVIDUAL,ENTERTAINMENT,147,84.0,2,0,11
1271333,7774999,11739932,NETFLIX,INDIVIDUAL,SPORTS,110,60.0,2,0,0
791546,22884307,8500577,STAN,INDIVIDUAL,SPORTS,21,54.0,2,0,11
40065,23906545,167554736,NETFLIX,INDIVIDUAL,ENTERTAINMENT,13,44.0,2,0,16
713657,21649941,23823851,STAN,INDIVIDUAL,ENTERTAINMENT,31,36.0,2,0,28
2032973,22962583,123876854,STAN,INDIVIDUAL,SPORTS,20,52.0,1,1,0
2086615,18649265,69190466,STAN,INDIVIDUAL,SPORTS,57,42.0,1,0,11
1041939,20880087,152418941,STAN,INDIVIDUAL,SPORTS,39,33.0,1,0,36
1196378,24674529,169910237,NETFLIX,FAMILY ACCT,SPORTS,6,,3,0,0
2280965,16534525,9606080,AMAZON PRIME,INDIVIDUAL,SPORTS,105,51.0,1,0,12
992210,25573711,168486551,STAN,INDIVIDUAL,SPORTS,0,66.0,1,0,0
1090946,2734805,11476040,NETFLIX,INDIVIDUAL,SPORTS,147,61.0,1,0,28
277521,24022955,167812223,NETFLIX,INDIVIDUAL,ENTERTAINMENT,21,77.0,1,0,8
396050,20109181,13067936,NETFLIX,INDIVIDUAL,SPORTS,46,46.0,1,0,0
723433,1809239,6003431,NETFLIX,INDIVIDUAL,SPORTS,79,87.0,1,0,17
1751837,19154267,4755404,STAN,INDIVIDUAL,ENTERTAINMENT,52,64.0,1,0,28
713274,16930533,19832690,STAN,INDIVIDUAL,ENTERTAINMENT,68,41.0,1,0,30
2112903,24803345,5236907,DISNEY,INDIVIDUAL,SPORTS,6,47.0,2,0,0
1023141,7806157,12914318,NETFLIX,FAMILY ACCT,SPORTS,82,,1,0,3
1183817,2985995,16443407,NETFLIX,INDIVIDUAL,ENTERTAINMENT,111,69.0,3,0,4
1027635,24003461,23943866,STAN,INDIVIDUAL,SPORTS,12,45.0,2,0,0
1646902,16927425,18467555,STAN,INDIVIDUAL,ENTERTAINMENT,70,45.0,2,0,14
2039013,23307731,166400294,STAN,INDIVIDUAL,SPORTS,17,59.0,1,0,0
2017171,20593769,150670226,NETFLIX,INDIVIDUAL,SPORTS,41,75.0,1,1,32
2182640,21584547,2218856,STAN,INDIVIDUAL,ENTERTAINMENT,31,38.0,2,0,0
1220252,8840147,2167784,NETFLIX,INDIVIDUAL,SPORTS,94,39.0,1,0,17
511605,22214541,14418800,NETFLIX,INDIVIDUAL,SPORTS,27,52.0,2,0,0
856727,22597461,164642063,STAN,INDIVIDUAL,SPORTS,23,38.0,7,0,0
2175375,8019903,15889319,STAN,INDIVIDUAL,ENTERTAINMENT,146,65.0,2,0,28
2219750,20344765,126118772,NETFLIX,INDIVIDUAL,SPORTS,44,78.0,1,1,32
826065,23814503,126187577,NETFLIX,INDIVIDUAL,SPORTS,14,45.0,1,0,17
518911,8975795,17449658,NETFLIX,INDIVIDUAL,SPORTS,112,54.0,2,0,20
1101688,25177851,16555691,STAN,INDIVIDUAL,ENTERTAINMENT,2,48.0,4,0,33
799909,7520517,12717050,NETFLIX,INDIVIDUAL,SPORTS,110,50.0,2,0,0
1662139,20296439,126029297,STAN,INDIVIDUAL,ENTERTAINMENT,44,43.0,29,0,34
561073,3128523,2416253,NETFLIX,FAMILY ACCT,SPORTS,113,,4,0,21
1398289,25519345,164658044,STAN,INDIVIDUAL,ENTERTAINMENT,1,,340,0,0
183150,25482299,5506445,NETFLIX,INDIVIDUAL,SPORTS,1,67.0,1,1,0
1413999,24045097,167866142,AMAZON PRIME,INDIVIDUAL,SPORTS,12,33.0,2,0,0
169556,25282609,167548937,NETFLIX,INDIVIDUAL,SPORTS,2,28.0,2,0,0
1295363,22548193,164438486,DISNEY,INDIVIDUAL,SPORTS,23,48.0,1,1,0
1249406,10818005,19381601,STAN,INDIVIDUAL,SPORTS,147,81.0,1,0,0
1196722,23340969,162034757,NETFLIX,INDIVIDUAL,SPORTS,17,32.0,3,0,19
454717,16691143,19657451,NETFLIX,FAMILY ACCT,SPORTS,81,,25,0,0
170306,21673661,162089906,STAN,INDIVIDUAL,ENTERTAINMENT,31,41.0,2,0,11
1110144,19170273,69281363,NETFLIX,INDIVIDUAL,SPORTS,52,72.0,2,0,0
491624,8127005,19368269,NETFLIX,INDIVIDUAL,SPORTS,111,49.0,2,1,0
535942,23680449,1370384,NETFLIX,INDIVIDUAL,SPORTS,14,47.0,1,0,25
2336568,6872991,985142,NETFLIX,FAMILY ACCT,SPORTS,112,,1,0,0
820824,21009189,155514896,STAN,INDIVIDUAL,SPORTS,37,45.0,2,0,0
275725,23928329,69339401,NETFLIX,INDIVIDUAL,ENTERTAINMENT,13,31.0,2,0,0
1947671,23248555,166257248,STAN,INDIVIDUAL,SPORTS,18,27.0,2,0,0
1111669,1037045,4377752,STAN,INDIVIDUAL,ENTERTAINMENT,147,85.0,2,0,16
1385188,22673007,164886221,STAN,INDIVIDUAL,ENTERTAINMENT,23,59.0,2,0,22
1655199,25250481,173637023,STAN,INDIVIDUAL,SPORTS,3,80.0,2,0,0
1386225,19080981,69637922,STAN,INDIVIDUAL,SPORTS,52,32.0,2,0,0
1806455,19852783,124204979,NETFLIX,INDIVIDUAL,SPORTS,47,49.0,2,0,28
549765,35855,10040183,STAN,INDIVIDUAL,ENTERTAINMENT,147,61.0,1,0,0
302989,1765077,6484562,NETFLIX,INDIVIDUAL,ENTERTAINMENT,80,63.0,2,0,8
2301257,3048095,9486257,STAN,INDIVIDUAL,ENTERTAINMENT,147,50.0,1,0,6
928749,5087617,14769623,NETFLIX,INDIVIDUAL,SPORTS,111,52.0,3,0,0
1878028,8867223,10708283,NETFLIX,INDIVIDUAL,ENTERTAINMENT,78,74.0,2,0,17
1046231,24425335,162664187,NETFLIX,INDIVIDUAL,SPORTS,12,88.0,1,0,0
2130899,22725351,165006857,NETFLIX,FAMILY ACCT,SPORTS,23,,3,0,22
1259146,25439841,174130586,STAN,INDIVIDUAL,SPORTS,2,57.0,2,0,0
1284466,25224133,173573906,STAN,INDIVIDUAL,SPORTS,2,32.0,1,0,0
2169614,25156285,167665742,NETFLIX,INDIVIDUAL,ENTERTAINMENT,3,77.0,2,0,0
1427028,2127543,9990668,NETFLIX,INDIVIDUAL,SPORTS,112,56.0,1,0,0
711377,20820735,151670891,NETFLIX,INDIVIDUAL,SPORTS,39,27.0,2,0,26
439409,10936759,9437522,STAN,INDIVIDUAL,SPORTS,146,67.0,2,0,0
1180308,21160149,160501505,NETFLIX,INDIVIDUAL,ENTERTAINMENT,36,47.0,2,0,8
2342623,6830653,18325616,NETFLIX,INDIVIDUAL,SPORTS,112,75.0,1,0,25
1009926,25328109,20336813,STAN,INDIVIDUAL,ENTERTAINMENT,2,39.0,2,0,0
1168841,18609959,69161582,DISNEY,INDIVIDUAL,SPORTS,57,26.0,1,0,20
2002672,25462573,174186836,NETFLIX,INDIVIDUAL,ENTERTAINMENT,1,27.0,1,0,8
12409,16174893,11446820,STAN,INDIVIDUAL,SPORTS,103,56.0,2,1,0
311073,9414475,3613400,NETFLIX,FAMILY ACCT,SPORTS,113,,1,0,0
734549,23721427,167202329,STAN,INDIVIDUAL,ENTERTAINMENT,14,78.0,2,0,33
1842029,12464777,15025049,STAN,INDIVIDUAL,SPORTS,79,54.0,2,0,0
931263,17925911,20269016,NETFLIX,INDIVIDUAL,ENTERTAINMENT,60,32.0,2,0,17
1679525,4050653,14006276,NETFLIX,INDIVIDUAL,SPORTS,111,,1,0,0
1519062,13084643,4150943,NETFLIX,INDIVIDUAL,SPORTS,81,69.0,2,0,17
2024500,20230439,125869874,NETFLIX,INDIVIDUAL,SPORTS,44,50.0,2,0,25
998289,6442559,19420517,NETFLIX,INDIVIDUAL,ENTERTAINMENT,111,75.0,2,0,18
248282,15073241,16196924,STAN,INDIVIDUAL,SPORTS,110,66.0,2,0,13
588881,23278223,166292372,AMAZON PRIME,INDIVIDUAL,SPORTS,17,53.0,2,0,0
150429,23909089,167566175,DISNEY,INDIVIDUAL,SPORTS,16,68.0,1,0,0
1806748,20642157,150767285,NETFLIX,INDIVIDUAL,SPORTS,41,35.0,2,0,22
1089826,18770333,13560296,AMAZON PRIME,INDIVIDUAL,ENTERTAINMENT,55,59.0,2,0,7
1951711,7911793,5535176,STAN,INDIVIDUAL,ENTERTAINMENT,78,58.0,2,0,26
1932076,5455947,17415608,NETFLIX,INDIVIDUAL,ENTERTAINMENT,80,,2,0,8
2339377,10652219,13648256,NETFLIX,INDIVIDUAL,ENTERTAINMENT,113,51.0,2,0,24
1748877,18535031,23965445,NETFLIX,INDIVIDUAL,SPORTS,58,57.0,1,1,0
2300645,1558211,2366786,NETFLIX,INDIVIDUAL,SPORTS,97,68.0,2,0,15
386675,25476613,174203900,NETFLIX,INDIVIDUAL,SPORTS,1,32.0,2,0,0
1954205,4208819,9239003,NETFLIX,INDIVIDUAL,SPORTS,108,53.0,2,0,12
601674,25353251,173847911,NETFLIX,INDIVIDUAL,SPORTS,2,59.0,1,0,0
1373046,9836127,18405926,STAN,INDIVIDUAL,SPORTS,129,55.0,2,0,6
222480,23378239,165809111,STAN,INDIVIDUAL,SPORTS,17,33.0,2,0,0
349884,24473443,17544785,NETFLIX,FAMILY ACCT,SPORTS,8,,103,0,0
