,ACCT_ID_M,CHURN_DATE,CHURNED,CHURNED_30,CHURNED_90
1014115,21410371,,0,0,0
737708,23389547,,0,0,0
2051790,14667805,,0,0,0
1808688,1499323,,0,0,0
861713,8985855,,0,0,0
1511153,10917535,,0,0,0
2246135,491193,,0,0,0
2312352,25169895,,0,0,0
541125,2460675,,0,0,0
1279272,20803611,,0,0,0
317731,20621029,,0,0,0
2284041,22023219,,0,0,0
1794197,22266099,,0,0,0
679799,24759641,,0,0,0
1184829,20843407,,0,0,0
2182553,4977379,,0,0,0
9897,19556673,,0,0,0
552604,24663989,,0,0,0
2147524,23893223,,0,0,0
485629,8423303,,0,0,0
965032,6092683,,0,0,0
116184,35991,,0,0,0
942105,20681113,,0,0,0
1348905,20449713,,0,0,0
128665,25137513,,0,0,0
383014,13882859,,0,0,0
110914,23353025,,0,0,0
2203923,24449477,,0,0,0
308759,5142651,,0,0,0
2209857,3412991,,0,0,0
1643662,11454589,,0,0,0
1788635,10096891,,0,0,0
1701180,7724533,,0,0,0
573489,1891873,2018-10-16 00:00:00,0,0,0
1361425,23743275,,0,0,0
2339846,5229081,,0,0,0
1379407,24537105,,0,0,0
1636671,24346671,,0,0,0
583292,6657209,,0,0,0
2183303,23677405,,0,0,0
2087551,13550623,,0,0,0
1637698,3729341,,0,0,0
532790,24473701,,0,0,0
19225,24740407,,0,0,0
2307874,16242741,,0,0,0
1319121,21879171,,0,0,0
665124,23680345,,0,0,0
2254829,9298057,2022-09-21 00:00:00,1,0,1
2034999,18971299,,0,0,0
1644878,3319221,,0,0,0
390459,22245781,,0,0,0
936652,25477383,,0,0,0
1258330,14879891,,0,0,0
394534,12617829,,0,0,0
209469,12133517,,0,0,0
1948316,23461059,,0,0,0
1615906,25320591,,0,0,0
2117285,10605473,,0,0,0
1392029,1439863,,0,0,0
2180670,3411715,,0,0,0
2178379,17278301,,0,0,0
2003579,25190033,,0,0,0
1682154,718255,,0,0,0
753825,24839933,,0,0,0
726266,6562295,,0,0,0
2087439,22814813,,0,0,0
278752,24900627,,0,0,0
262735,18563399,,0,0,0
1807784,15990013,,0,0,0
695013,24222021,,0,0,0
734988,25019047,,0,0,0
2000206,24985437,,0,0,0
64339,21055997,,0,0,0
787942,24915425,,0,0,0
2284629,23009791,,0,0,0
2305546,19640077,,0,0,0
1127082,21736607,,0,0,0
1159082,24867151,,0,0,0
964777,18573513,,0,0,0
1147583,21896833,,0,0,0
216772,21576957,,0,0,0
1501581,11515349,,0,0,0
1277109,11067665,,0,0,0
900676,24612687,,0,0,0
86072,2178851,,0,0,0
2252364,4943883,,0,0,0
1503607,24357803,,0,0,0
1613074,20108405,,0,0,0
746089,4521669,,0,0,0
23239,24109005,,0,0,0
1241490,18181979,,0,0,0
402492,2089845,,0,0,0
1722416,20883385,,0,0,0
850652,13194503,,0,0,0
922254,19743495,,0,0,0
637156,427617,,0,0,0
705870,17512979,,0,0,0
851943,828473,,0,0,0
239580,25299113,,0,0,0
630933,4644411,,0,0,0
1689548,25473807,,0,0,0
1603536,7239801,,0,0,0
1849365,9605779,,0,0,0
801005,11921025,,0,0,0
2016518,19735071,,0,0,0
1333633,17515645,,0,0,0
873220,8135783,,0,0,0
518256,23051791,,0,0,0
475214,5573531,,0,0,0
789150,23345481,,0,0,0
1268233,22880323,,0,0,0
1940705,11500599,,0,0,0
510749,6077937,,0,0,0
1410377,15779993,,0,0,0
2083822,4726575,,0,0,0
1158578,23054805,,0,0,0
943428,4560167,,0,0,0
1862504,20377377,,0,0,0
2135301,16089871,,0,0,0
1202368,21556149,,0,0,0
662911,23283455,,0,0,0
1298479,9118679,,0,0,0
957453,24979709,,0,0,0
304702,18105411,,0,0,0
1526988,25156015,,0,0,0
157509,847763,,0,0,0
1879085,14098263,,0,0,0
2315124,24738333,,0,0,0
2304371,22022077,,0,0,0
877077,20445303,,0,0,0
1235192,3082435,,0,0,0
1101279,25444223,,0,0,0
2267499,10959203,,0,0,0
1444761,9305881,,0,0,0
928397,12467091,,0,0,0
1487511,24351317,,0,0,0
1985008,23734317,,0,0,0
178235,9600411,,0,0,0
2274045,18750489,,0,0,0
381515,17883195,,0,0,0
590472,24463791,,0,0,0
1860392,14077021,,0,0,0
1990199,18907931,,0,0,0
1033219,22566309,,0,0,0
1168912,351507,,0,0,0
248954,19733273,,0,0,0
674808,15692407,,0,0,0
2252152,18139815,,0,0,0
152893,13646767,,0,0,0
659609,12837005,,0,0,0
2331129,24431133,,0,0,0
1861393,17110623,,0,0,0
1364465,20573537,,0,0,0
1462809,13932615,,0,0,0
329123,19176251,,0,0,0
1889061,21440523,,0,0,0
286014,21001913,,0,0,0
398487,17346363,,0,0,0
295300,25502093,,0,0,0
676287,16180929,,0,0,0
354320,18399965,,0,0,0
1371537,12011627,,0,0,0
2347392,7680179,,0,0,0
1478989,9681857,,0,0,0
1179977,4330529,,0,0,0
718541,23635419,,0,0,0
447157,3367275,,0,0,0
1776429,21460437,,0,0,0
694819,3570325,,0,0,0
2267401,22619921,,0,0,0
2239705,17009129,,0,0,0
433487,18268435,,0,0,0
1757745,22729749,,0,0,0
1615454,23721451,,0,0,0
1656566,8075163,,0,0,0
1774687,1103327,,0,0,0
1385490,10351673,,0,0,0
1855661,24817987,,0,0,0
2053150,14215483,,0,0,0
1708133,24768607,,0,0,0
1699757,5315187,,0,0,0
1029399,25012157,,0,0,0
214908,5791811,,0,0,0
453888,24827729,,0,0,0
1463584,21779541,,0,0,0
236876,14096471,,0,0,0
2260479,25479695,,0,0,0
1225223,19570365,,0,0,0
352611,22851963,,0,0,0
935764,23394717,,0,0,0
400628,15351917,,0,0,0
562962,19944397,,0,0,0
1290089,12084485,,0,0,0
1431039,8762113,,0,0,0
1508009,24600579,,0,0,0
1550163,14222753,,0,0,0
1590817,3825873,,0,0,0
174300,8200571,,0,0,0
2097065,1582671,,0,0,0
71866,3923853,,0,0,0
2208826,8014527,,0,0,0
2148144,22805629,,0,0,0
827819,23756835,,0,0,0
28533,2879441,,0,0,0
496748,25034453,,0,0,0
26452,21806283,,0,0,0
1274627,19139055,,0,0,0
1971846,1980199,,0,0,0
2057628,24052375,,0,0,0
386844,6742811,,0,0,0
106484,19477617,,0,0,0
1593818,17905655,,0,0,0
1902831,8866237,,0,0,0
967768,5849791,,0,0,0
108852,20812739,,0,0,0
1256537,21530413,,0,0,0
1429016,11591679,,0,0,0
1182037,20380767,,0,0,0
1741859,12661085,,0,0,0
1750258,9932421,,0,0,0
161860,20384677,,0,0,0
1585331,2769073,,0,0,0
1484867,21839561,,0,0,0
1434879,25383807,,0,0,0
839367,14742495,,0,0,0
1441540,18038033,,0,0,0
1674068,25424577,,0,0,0
595717,20809619,2022-09-30 00:00:00,1,0,1
1580589,23626307,,0,0,0
464769,2577019,,0,0,0
1613722,9311667,,0,0,0
2002346,24983809,,0,0,0
1842231,14939801,,0,0,0
1074606,6204331,,0,0,0
1083778,24469693,,0,0,0
1995034,2392723,,0,0,0
1164140,22079343,,0,0,0
253486,20543971,,0,0,0
753105,23826779,,0,0,0
1349679,12838873,,0,0,0
423381,22999435,,0,0,0
141325,22041663,,0,0,0
2284504,9857629,,0,0,0
708086,12661393,,0,0,0
1840765,9138483,,0,0,0
1313729,5790267,,0,0,0
51405,21482141,,0,0,0
787969,23113443,,0,0,0
818200,18453159,,0,0,0
640838,22299943,,0,0,0
1459637,7334461,,0,0,0
204170,24018655,,0,0,0
1411904,24145225,,0,0,0
1626917,8497729,,0,0,0
1469594,23278269,,0,0,0
112104,24774281,,0,0,0
2307856,15847273,,0,0,0
1279939,4691479,,0,0,0
564829,21892887,,0,0,0
873906,6495331,,0,0,0
422747,24175041,,0,0,0
252015,557279,,0,0,0
2337806,12475385,,0,0,0
1731857,6790453,,0,0,0
804840,1369149,,0,0,0
1349374,5942993,,0,0,0
908460,20920867,,0,0,0
2081630,20801129,,0,0,0
723720,11303143,,0,0,0
923148,13845309,2019-08-01 00:00:00,0,0,0
631461,757997,,0,0,0
48878,21478105,,0,0,0
1310234,15433799,,0,0,0
736478,25406709,,0,0,0
594890,5002845,,0,0,0
1329106,3129407,,0,0,0
2116909,7416723,,0,0,0
2002198,24977091,,0,0,0
1770299,20609413,,0,0,0
2063527,18673221,,0,0,0
1411607,8504331,,0,0,0
446,25312043,,0,0,0
894628,3096833,,0,0,0
2160042,17925519,,0,0,0
1399534,5607459,,0,0,0
1039731,21384535,,0,0,0
1448602,24037533,,0,0,0
884508,24811433,,0,0,0
1926601,23573971,,0,0,0
1758612,18848441,,0,0,0
838215,14733047,,0,0,0
346930,13505153,,0,0,0
1288986,23941343,,0,0,0
411380,17380589,,0,0,0
897950,16952085,,0,0,0
1542559,24665255,,0,0,0
1204763,22409035,,0,0,0
636,22804037,,0,0,0
2249037,21149181,,0,0,0
489267,22727603,,0,0,0
1417025,2231821,,0,0,0
753310,24155653,,0,0,0
1839762,4759961,,0,0,0
213949,134221,2017-06-29 00:00:00,0,0,0
1832136,933783,,0,0,0
157433,24243599,,0,0,0
206296,23218461,,0,0,0
221307,24342839,,0,0,0
976134,25564731,,0,0,0
1445278,9856107,,0,0,0
2303615,7181735,,0,0,0
1308967,3339851,,0,0,0
1384902,1153431,,0,0,0
721482,21864173,,0,0,0
1999733,20901149,,0,0,0
1839914,19136811,,0,0,0
781442,22663471,,0,0,0
1666120,3040797,,0,0,0
2043519,4797975,,0,0,0
1788372,6741609,,0,0,0
840317,19474001,,0,0,0
2132929,25059851,,0,0,0
1202513,2306017,,0,0,0
882257,24587961,,0,0,0
845990,22840821,2022-09-06 00:00:00,1,0,1
1243659,20099473,,0,0,0
1611300,4564863,,0,0,0
1327897,17043941,,0,0,0
1923193,16506241,,0,0,0
1332060,4341529,,0,0,0
968602,18837789,,0,0,0
1087952,22141473,,0,0,0
1920022,9497893,,0,0,0
707435,17623007,,0,0,0
1853303,25499195,,0,0,0
1952831,11245167,,0,0,0
835905,19383021,,0,0,0
433323,17368189,,0,0,0
1207389,15507753,,0,0,0
1346894,22262517,,0,0,0
119038,5439027,,0,0,0
1604188,21226853,,0,0,0
2080287,5719549,,0,0,0
2116723,17794803,,0,0,0
1910839,24258217,2022-09-06 00:00:00,1,0,1
1714140,9486355,,0,0,0
2021000,24347195,,0,0,0
1285320,19051423,,0,0,0
1793657,6009523,,0,0,0
915710,22135309,,0,0,0
1225798,18120669,,0,0,0
1362252,23914417,,0,0,0
1830033,12088039,,0,0,0
1001071,18226299,,0,0,0
1702755,22348085,,0,0,0
266465,20356235,,0,0,0
2151975,14484717,,0,0,0
312603,25366905,,0,0,0
868937,22629757,,0,0,0
84177,17003777,,0,0,0
250582,4181999,,0,0,0
1865223,21737111,,0,0,0
1061085,15667573,,0,0,0
576911,20292113,,0,0,0
2185819,25007139,,0,0,0
2269729,1848131,,0,0,0
707436,13164563,,0,0,0
2159071,17680335,,0,0,0
1572942,21913717,,0,0,0
49459,22349199,,0,0,0
1961690,21044187,,0,0,0
902074,23451995,,0,0,0
702224,22908407,,0,0,0
1354771,5436561,,0,0,0
1856364,23237639,,0,0,0
905918,16774247,,0,0,0
1028387,24479631,,0,0,0
997613,5699399,,0,0,0
1277618,19160207,,0,0,0
710293,20002439,,0,0,0
560277,22333327,,0,0,0
2238365,25312409,,0,0,0
1831903,22137939,,0,0,0
1926698,25311455,,0,0,0
711722,22691809,,0,0,0
722140,11538907,,0,0,0
2200160,22516345,,0,0,0
40187,24223107,,0,0,0
1714077,17165973,,0,0,0
1359285,25369855,,0,0,0
356770,12647049,,0,0,0
447093,20631191,,0,0,0
1788121,10673303,,0,0,0
1896525,8684599,,0,0,0
68398,19026349,,0,0,0
1025013,9272677,,0,0,0
2023611,19580081,,0,0,0
1953542,5998017,,0,0,0
1048441,24274873,,0,0,0
1187394,22796203,,0,0,0
185467,23301255,,0,0,0
1648417,18881215,,0,0,0
456052,13787169,,0,0,0
656697,15539897,,0,0,0
1052841,12837119,,0,0,0
2344014,183519,,0,0,0
1643463,22215047,,0,0,0
704134,22110015,,0,0,0
366114,6217793,,0,0,0
1521756,4766127,,0,0,0
397650,3105777,,0,0,0
1560928,23205039,,0,0,0
240043,24146659,,0,0,0
1338020,14034873,,0,0,0
1255529,12656685,,0,0,0
426341,25220287,,0,0,0
567043,19924619,,0,0,0
1796450,2971657,,0,0,0
392439,10619537,,0,0,0
955782,25289301,,0,0,0
2092529,17314221,,0,0,0
762925,6963109,,0,0,0
598510,20238995,,0,0,0
388284,16485753,,0,0,0
1353614,17314947,,0,0,0
430510,948387,,0,0,0
485276,14402401,,0,0,0
1261916,22653107,,0,0,0
1592490,9673865,,0,0,0
2243800,24675413,,0,0,0
256462,3754669,,0,0,0
417304,5515579,,0,0,0
1762350,22665959,,0,0,0
1863391,4829201,,0,0,0
669580,12848017,,0,0,0
1318553,22417081,,0,0,0
508063,1916955,2013-06-19 00:00:00,0,0,0
999921,21320251,,0,0,0
1661512,17918773,,0,0,0
630844,21635571,,0,0,0
1286335,24019127,,0,0,0
220739,24666085,,0,0,0
18666,24988857,,0,0,0
193134,20130023,,0,0,0
890712,19290773,,0,0,0
348284,2423839,,0,0,0
2160996,19779471,,0,0,0
2187133,24706723,,0,0,0
2208036,20670979,2022-09-16 00:00:00,1,0,1
1334044,22145837,,0,0,0
649448,21879463,,0,0,0
190861,21814047,,0,0,0
1735921,19724309,,0,0,0
1204333,21020429,,0,0,0
2224966,24198699,,0,0,0
54076,2928925,,0,0,0
310067,5385741,,0,0,0
2313195,24368241,,0,0,0
1937601,21998105,,0,0,0
260453,23512445,,0,0,0
2064901,13590649,,0,0,0
1278049,20505031,,0,0,0
191220,20565383,,0,0,0
1198327,20461801,,0,0,0
1407781,8818351,,0,0,0
579065,22382941,,0,0,0
170626,7086335,,0,0,0
2344101,18727045,,0,0,0
923319,17048379,,0,0,0
314391,22920693,,0,0,0
9583,14955741,,0,0,0
2160880,3637,,0,0,0
996335,21009473,,0,0,0
781185,794859,,0,0,0
1022506,11827783,,0,0,0
933717,20814537,,0,0,0
389424,23896631,,0,0,0
1186642,17511993,,0,0,0
309355,14159329,,0,0,0
1124293,22729527,,0,0,0
1232920,25321091,,0,0,0
1624452,1672271,,0,0,0
829531,25104271,,0,0,0
481282,23317387,,0,0,0
1278491,17043707,,0,0,0
1871727,23158675,,0,0,0
1520968,12384611,,0,0,0
1561193,25233997,,0,0,0
1725435,24199811,,0,0,0
2149478,24768707,,0,0,0
1415959,24021567,,0,0,0
1473026,11740427,,0,0,0
1887984,20108355,,0,0,0
1078276,6586715,,0,0,0
1843980,11227643,,0,0,0
1203892,19498259,,0,0,0
1333912,21390657,,0,0,0
27508,22251977,,0,0,0
1759483,19327399,,0,0,0
1978529,19481699,,0,0,0
2117739,20549117,,0,0,0
671983,16970739,,0,0,0
175773,11370727,,0,0,0
2010781,25112145,,0,0,0
808720,24532937,,0,0,0
75602,25382505,,0,0,0
1767580,21347817,,0,0,0
2264346,17992911,,0,0,0
2128552,24687961,,0,0,0
2078817,20747899,,0,0,0
2313997,23025305,,0,0,0
918274,25498523,,0,0,0
1146785,18598051,,0,0,0
1805463,18703789,,0,0,0
2070732,769,,0,0,0
280525,20646267,,0,0,0
40738,24679341,,0,0,0
1398328,23905739,,0,0,0
1366905,14607605,2018-03-21 00:00:00,0,0,0
247717,20527941,,0,0,0
973014,23908427,,0,0,0
1504696,23811251,,0,0,0
286689,19284727,,0,0,0
447464,10673187,,0,0,0
105562,2089615,,0,0,0
1580868,25506409,,0,0,0
1921991,6321907,,0,0,0
549274,17896573,,0,0,0
2339898,14780971,,0,0,0
1042275,7502619,,0,0,0
1767716,14953539,,0,0,0
1676129,8694313,,0,0,0
496060,23141051,,0,0,0
509838,20227685,,0,0,0
2220384,23817419,,0,0,0
1831020,2580277,,0,0,0
1245851,8871261,,0,0,0
1474867,20009031,,0,0,0
2307057,17524069,,0,0,0
273156,13938631,,0,0,0
74082,25307557,,0,0,0
2067157,20329895,,0,0,0
561180,20838431,,0,0,0
1724845,24866591,,0,0,0
785075,6270799,,0,0,0
259972,25162581,,0,0,0
1497372,20695589,,0,0,0
818512,15285275,,0,0,0
885217,10681547,,0,0,0
800048,10552357,,0,0,0
1011959,23799429,,0,0,0
483547,17628593,,0,0,0
1835046,24564037,,0,0,0
1548253,17366001,,0,0,0
1275791,576137,,0,0,0
2059851,23506585,,0,0,0
2308434,17607373,,0,0,0
1287586,25019403,,0,0,0
841606,20324711,,0,0,0
141455,21419347,,0,0,0
2148616,19797173,,0,0,0
1068507,25200765,,0,0,0
1525487,25427721,,0,0,0
515059,24558961,,0,0,0
469690,16119809,,0,0,0
53949,11830713,,0,0,0
689913,17707479,,0,0,0
117568,22153849,,0,0,0
1083145,24614185,,0,0,0
264040,7329415,,0,0,0
301738,12201223,,0,0,0
503526,3571023,,0,0,0
378516,18078429,,0,0,0
296150,25431187,,0,0,0
570782,23178321,,0,0,0
1628228,5059381,,0,0,0
2248312,16610109,,0,0,0
2042924,22089981,,0,0,0
930541,2524205,,0,0,0
776628,21373689,,0,0,0
1651916,24573779,,0,0,0
602794,304139,,0,0,0
1470765,23084961,,0,0,0
2150672,22799271,,0,0,0
25243,21731243,,0,0,0
740836,18883663,,0,0,0
985086,9809951,,0,0,0
1214527,25502501,,0,0,0
2085945,19952257,,0,0,0
1400770,8854865,,0,0,0
201582,7202839,,0,0,0
637597,3188437,,0,0,0
459616,23052501,,0,0,0
111583,25334385,,0,0,0
1026476,14356693,,0,0,0
1215654,25321307,,0,0,0
1646570,17891221,,0,0,0
1804602,22268015,,0,0,0
2150764,25018831,,0,0,0
938615,25177001,,0,0,0
1940557,20983377,,0,0,0
1904691,17726677,,0,0,0
1674633,23100137,,0,0,0
245587,18729285,,0,0,0
1403525,8851141,,0,0,0
1481283,11336421,,0,0,0
788088,16116239,,0,0,0
1297359,11660473,,0,0,0
2095997,24414873,,0,0,0
154151,10894513,,0,0,0
1427059,3772317,,0,0,0
1329071,20544627,,0,0,0
726940,16797829,,0,0,0
1138055,24700699,,0,0,0
409146,14982661,,0,0,0
395877,9240977,,0,0,0
85060,19861923,,0,0,0
368568,23900237,,0,0,0
2114074,25424521,,0,0,0
1966164,24869437,,0,0,0
1013446,24449787,,0,0,0
1069943,15871183,,0,0,0
422928,23380975,,0,0,0
139174,18688103,,0,0,0
2306875,17352127,,0,0,0
1078049,5056201,,0,0,0
78951,8110155,,0,0,0
395147,18544149,,0,0,0
768703,13664363,,0,0,0
1180299,21009319,,0,0,0
1015114,12328801,,0,0,0
428055,22677131,,0,0,0
1470455,24440917,,0,0,0
1705289,16953045,,0,0,0
1244029,17700053,,0,0,0
125795,18601815,,0,0,0
2116290,13750355,,0,0,0
399605,14538533,,0,0,0
942418,21571163,,0,0,0
730705,22640713,,0,0,0
2239080,23486827,,0,0,0
544066,11904627,,0,0,0
1641659,21953921,,0,0,0
1858561,18208699,,0,0,0
1414612,23940199,,0,0,0
1852511,3981375,,0,0,0
2066675,20395301,,0,0,0
56737,24928181,,0,0,0
2125083,12833349,,0,0,0
648662,17846835,,0,0,0
2006503,2857165,,0,0,0
1167152,20913043,,0,0,0
1725261,24277677,,0,0,0
1103834,24311875,,0,0,0
420156,11523619,,0,0,0
300375,10485415,,0,0,0
2262566,13474865,,0,0,0
49577,17591027,,0,0,0
1514688,339051,,0,0,0
1612662,5749921,,0,0,0
1343717,23026333,,0,0,0
1379618,23948323,,0,0,0
1774885,6003951,,0,0,0
942939,19784953,,0,0,0
1764064,23733805,2022-10-01 00:00:00,1,0,1
1090061,14356781,,0,0,0
146686,25351563,,0,0,0
802326,14683069,,0,0,0
2090,25182467,,0,0,0
1029977,24271591,,0,0,0
79170,6592319,,0,0,0
2053831,19338199,,0,0,0
1337232,12183583,,0,0,0
844394,25095331,,0,0,0
297695,17417439,,0,0,0
2204599,22756749,,0,0,0
311053,22579973,,0,0,0
1592220,16445059,,0,0,0
440697,22657583,,0,0,0
755374,23664061,,0,0,0
1696220,17710719,,0,0,0
2313411,25132231,2022-10-01 00:00:00,1,0,1
971981,13019735,,0,0,0
618534,21858027,,0,0,0
2121540,22226943,,0,0,0
1482792,3045011,,0,0,0
2158223,19954525,,0,0,0
233000,10360371,,0,0,0
1013568,22986035,,0,0,0
1465718,21232087,,0,0,0
1998137,18594941,,0,0,0
672088,1228275,,0,0,0
541114,8229357,,0,0,0
798810,18758769,2022-09-08 00:00:00,1,0,1
566314,2423919,,0,0,0
996622,10958069,,0,0,0
2086369,17923237,,0,0,0
2044540,22504061,,0,0,0
2098798,4907157,,0,0,0
1772901,18513441,,0,0,0
277966,25477079,2022-09-02 00:00:00,1,0,1
91422,7588075,,0,0,0
379278,19628305,,0,0,0
68221,134435,,0,0,0
284270,16110835,,0,0,0
1976171,3664811,,0,0,0
1992849,21927435,,0,0,0
1462681,20316637,,0,0,0
60322,7860943,,0,0,0
1989337,6384965,,0,0,0
1058151,13632901,,0,0,0
275567,24835173,,0,0,0
867963,14054171,,0,0,0
185054,23798989,,0,0,0
2273515,18159399,,0,0,0
276739,25014131,,0,0,0
1324438,25275999,,0,0,0
1221275,5965337,,0,0,0
1247204,6291221,2013-06-30 00:00:00,0,0,0
1510181,6539689,,0,0,0
647201,11143207,,0,0,0
601018,21685415,,0,0,0
2304833,9078551,,0,0,0
1079589,22496181,,0,0,0
1715067,3096207,,0,0,0
1055126,20464629,,0,0,0
1135937,17333047,,0,0,0
723324,20167809,,0,0,0
1528683,13291847,,0,0,0
2277921,24666579,,0,0,0
25343,12027311,,0,0,0
1666390,8969583,,0,0,0
1506232,22884097,,0,0,0
575692,19427629,,0,0,0
2332875,25002931,,0,0,0
2141164,18906407,,0,0,0
1047660,24814717,,0,0,0
1182041,20232941,,0,0,0
1924303,18977395,,0,0,0
1677624,4098763,,0,0,0
2322738,18030243,,0,0,0
644140,24429215,,0,0,0
2140017,19057133,,0,0,0
1189977,1772659,,0,0,0
1139247,25126719,,0,0,0
2056426,25322761,,0,0,0
711319,19509597,,0,0,0
1795393,18784189,2018-12-14 00:00:00,0,0,0
1604461,4643497,,0,0,0
1698581,9987285,,0,0,0
670229,21574031,,0,0,0
2181820,22209617,,0,0,0
1230640,23992273,,0,0,0
617213,12419397,,0,0,0
2250045,19948633,,0,0,0
729506,697781,,0,0,0
1904001,23379487,,0,0,0
158124,17709775,,0,0,0
2299690,18022639,,0,0,0
1851610,7378007,,0,0,0
1098102,16421021,,0,0,0
306733,14637909,,0,0,0
58250,24020851,,0,0,0
1648897,19110743,,0,0,0
18253,7531729,,0,0,0
2195527,22483911,,0,0,0
716259,25385181,,0,0,0
394970,8790885,,0,0,0
275336,24141959,2022-09-22 00:00:00,1,0,1
689549,3440911,,0,0,0
1863624,1711049,,0,0,0
1300725,16527211,,0,0,0
1053439,19071513,,0,0,0
756608,25219449,,0,0,0
602898,6690033,,0,0,0
1444088,21331287,,0,0,0
1759496,6072339,,0,0,0
1906072,15422561,,0,0,0
2074868,24353143,,0,0,0
1899757,21981119,,0,0,0
2148575,22998059,,0,0,0
782277,5333943,,0,0,0
1367555,22580665,,0,0,0
647911,9804075,,0,0,0
1122808,24825355,,0,0,0
2338979,22683571,,0,0,0
848303,23105497,,0,0,0
121102,18267897,,0,0,0
1665358,13860457,,0,0,0
2315439,24251921,,0,0,0
2010490,8516449,,0,0,0
1801557,24237475,,0,0,0
1511947,20368511,,0,0,0
1504863,23131397,,0,0,0
2135060,12432877,,0,0,0
1435363,20738067,,0,0,0
1946406,24076615,,0,0,0
1059826,15250285,,0,0,0
2193275,19046983,,0,0,0
884470,23083631,,0,0,0
1362990,600019,,0,0,0
1802164,24894851,,0,0,0
1791329,16464377,,0,0,0
732819,1610563,,0,0,0
58819,25271625,,0,0,0
1337529,11327645,,0,0,0
2247272,17845169,,0,0,0
2295854,25173147,,0,0,0
2206153,24627339,,0,0,0
871047,3575867,,0,0,0
874099,8007373,,0,0,0
1888910,22773207,,0,0,0
1077485,2850751,,0,0,0
1344667,10374849,,0,0,0
2316349,24648225,,0,0,0
2191932,19861805,,0,0,0
1855511,23744105,,0,0,0
2014890,3037571,,0,0,0
4597,23555017,,0,0,0
1943865,16904341,,0,0,0
1842984,4486333,,0,0,0
1644615,18653077,,0,0,0
1475369,13348289,,0,0,0
661906,23756245,,0,0,0
626691,24644015,,0,0,0
1023367,22127409,,0,0,0
1719359,10218799,,0,0,0
1968385,3292815,,0,0,0
1042283,4048439,,0,0,0
1349811,9423971,,0,0,0
1528003,5009421,,0,0,0
1275463,22538783,,0,0,0
1533104,23065103,,0,0,0
1611893,21245517,,0,0,0
307841,21238517,,0,0,0
409734,6551419,2014-07-05 00:00:00,0,0,0
2295698,25128073,,0,0,0
879554,23320977,,0,0,0
1834173,21347625,,0,0,0
243036,24104089,,0,0,0
173346,20920683,,0,0,0
1249864,23090363,,0,0,0
1715728,20997247,,0,0,0
1850680,22540593,,0,0,0
554036,24439051,,0,0,0
1177178,23895475,,0,0,0
426390,24380351,,0,0,0
767820,17925213,,0,0,0
2279644,23466711,,0,0,0
164618,12143831,,0,0,0
53684,15316673,,0,0,0
90930,5098633,,0,0,0
2318673,18104563,,0,0,0
1654442,24280141,,0,0,0
1289836,6606459,,0,0,0
650571,16639363,,0,0,0
1961616,20917293,,0,0,0
2299432,2835169,,0,0,0
8519,16306583,,0,0,0
1093191,8747067,,0,0,0
1623834,8615133,,0,0,0
1746489,24012705,,0,0,0
2008066,13698275,,0,0,0
1349094,17748893,,0,0,0
1840493,1109567,,0,0,0
1812603,15559283,,0,0,0
1405134,9405747,,0,0,0
1552294,10777127,,0,0,0
589046,23906723,,0,0,0
18961,24229023,,0,0,0
906950,15187597,2013-02-18 00:00:00,0,0,0
1154151,21700061,,0,0,0
23697,18412031,,0,0,0
564575,19492367,,0,0,0
1868239,18504783,,0,0,0
808298,24275257,,0,0,0
288639,8316313,,0,0,0
168667,25138157,,0,0,0
2289049,17974599,,0,0,0
287045,464229,,0,0,0
642079,24008487,,0,0,0
1318822,20480997,,0,0,0
255992,5325475,,0,0,0
791625,24907905,,0,0,0
1682926,18300063,,0,0,0
2179990,9696079,,0,0,0
1978074,22247897,,0,0,0
70419,22240467,,0,0,0
2319713,16692471,,0,0,0
514613,25179433,,0,0,0
1893262,23882451,,0,0,0
1758928,4075875,,0,0,0
618269,16094837,,0,0,0
637091,20587817,,0,0,0
1475585,19225985,,0,0,0
44338,695985,,0,0,0
944677,1981777,,0,0,0
233337,17219795,,0,0,0
370021,24099283,,0,0,0
825567,25455867,,0,0,0
1700787,3833033,,0,0,0
387221,25400831,,0,0,0
1235707,5122327,,0,0,0
545207,17901877,,0,0,0
64424,2397691,,0,0,0
981373,20939425,,0,0,0
1768511,5361169,,0,0,0
160238,21920701,,0,0,0
1580512,24459747,,0,0,0
1180071,21297005,,0,0,0
116177,3684383,,0,0,0
1301085,7968025,,0,0,0
1233776,25350675,,0,0,0
504540,18034245,,0,0,0
2041626,24064375,,0,0,0
807489,24147199,,0,0,0
1925747,16514359,,0,0,0
1266412,24930909,,0,0,0
1079515,24555559,,0,0,0
1239785,4426179,,0,0,0
1024455,22087927,,0,0,0
1850300,9615141,,0,0,0
2129353,14697707,,0,0,0
719275,25251523,,0,0,0
607773,24960109,,0,0,0
1471756,21299295,,0,0,0
16300,9567839,,0,0,0
923006,4905483,,0,0,0
817714,4148027,,0,0,0
1774172,21490277,,0,0,0
2219728,9041983,,0,0,0
1647458,2817165,,0,0,0
1339131,24642043,,0,0,0
1241975,22376125,,0,0,0
2072572,463613,,0,0,0
1508018,24415751,,0,0,0
1569346,4474465,,0,0,0
489460,19620361,,0,0,0
17520,14941397,,0,0,0
251000,17504883,,0,0,0
587821,25234019,,0,0,0
707533,5920159,,0,0,0
2170,25110599,,0,0,0
